# %ECSV 0.9
# ---
# datatype:
# - {name: Galaxy_ID, datatype: int32}
# - {name: Galaxy_RA, datatype: float64}
# - {name: Galaxy_Dec, datatype: float64}
# - {name: PGC, datatype: string}
# - {name: Name_GWGC, datatype: string}
# - {name: Name_HyperLEDA, datatype: string}
# - {name: Name_2MASS, datatype: string}
# - {name: Name_SDSS_DR12, datatype: string}
# - {name: Galaxy_4D_Prob, datatype: float64}
# - {name: z, datatype: float64}
# - {name: z_Dist, datatype: float64}
# - {name: z_Dist_Err, datatype: float64}
# - {name: B, datatype: float64}
# - {name: K, datatype: float64}
# meta: !!omap
# - comment: [DCMP File=s005aae0297.i.ut190429.5136_stch_1.sw.dcmp, DB ID=5090, Field
#       Name=s005aae0297, RA (deg)=241.1871, Dec (deg)=23.8191, MJD=58603.30028, Exp
#       Time (sec)=180.0, Lim Mag=21.0893, Instrument=SWOPE, E(B-V)=0.139894391656,
#     Filter=SDSS i, A_lambda=0.23754067703188803, Net 2D Prob=0.00021520993883310003,
#     Redistributed 2D Prob=1.212202214485449e-05, Net 4D Prob=0.001020276437714766,
#     Weighted Mean Pixel Comp=0.9527420046103101, Weighted Mean Pixel Dist=185.31022557267548]
# schema: astropy-2.0
Galaxy_ID Galaxy_RA Galaxy_Dec PGC Name_GWGC Name_HyperLEDA Name_2MASS Name_SDSS_DR12 Galaxy_4D_Prob z z_Dist z_Dist_Err B K
62402 241.276657 23.864876 None None 57028 16050639+2351535 None 5.69113524572e-05 0.051776 220.368561527 5.28884547664 16.468 12.777
66171 241.246887 23.869852 None None 140565 16045925+2352114 None 5.85959338409e-05 0.049201 209.017070847 5.01640970033 16.997 13.468
70947 241.234756 23.757874 None None 1693165 16045634+2345283 None 3.46940532313e-05 0.037945 159.871729228 3.83692150147 16.884 13.246
335757 241.253 23.87907 None None 1695387 None None 2.28212272493e-06 0.0340996070498 143.260479362 3.43825150469 18.52 nan
77781 241.150131 23.625092 None None 1690684 16043603+2337303 None 4.79854626391e-05 0.036197 152.309445896 3.65542670151 15.977 12.695
527974 240.961594 23.568737 None None 1689657 16035078+2334074 None 2.24738328408e-16 0.090181 394.38377236 9.46521053663 16.682 12.764
1142339 241.029495 23.60515 None None SDSSJ160407.08+233618.4 16040707+2336185 None 2.86670672851e-15 0.0855792427896 373.07328138 8.95375875312 19.343 14.328
62406 241.323486 23.755735 None None 57049 16051763+2345206 None 6.49295975873e-06 0.02965 124.15327026 2.97967848625 15.447 11.851
70922 241.18985 23.628712 None None 1690748 16044556+2337433 None 5.1127279644e-06 0.058867 251.835709089 6.04405701813 16.771 13.331
78303 241.249832 23.658464 None None 1691288 16045995+2339304 None 9.94459227871e-05 0.036995 155.759456643 3.73822695943 15.455 12.282
82939 241.260437 23.669029 None None 57021 16050250+2340085 None 2.8166194886e-05 0.032603 136.820158668 3.28368380803 15.2 12.471
335719 241.456 23.70312 None None 1692125 None None 2.10552764759e-06 0.0339469369735 142.60286254 3.42246870095 18.56 nan
690279 241.379578 23.701887 None None SDSSJ160531.10+234206.4 16053109+2342067 None 3.85589444064e-09 0.0687985543993 296.416525634 7.1139966152 19.23 14.222
