# %ECSV 0.9
# ---
# datatype:
# - {name: Galaxy_ID, datatype: int32}
# - {name: Galaxy_RA, datatype: float64}
# - {name: Galaxy_Dec, datatype: float64}
# - {name: PGC, datatype: string}
# - {name: Name_GWGC, datatype: string}
# - {name: Name_HyperLEDA, datatype: string}
# - {name: Name_2MASS, datatype: string}
# - {name: Name_SDSS_DR12, datatype: string}
# - {name: Galaxy_4D_Prob, datatype: float64}
# - {name: z, datatype: float64}
# - {name: z_Dist, datatype: float64}
# - {name: z_Dist_Err, datatype: float64}
# - {name: B, datatype: float64}
# - {name: K, datatype: float64}
# meta: !!omap
# - comment: [DCMP File=s005aae0520.i.ut190425.1085_stch_1.sw.dcmp, DB ID=5095, Field
#       Name=s005aae0520, RA (deg)=238.9685, Dec (deg)=24.3185, MJD=58599.26328, Exp
#       Time (sec)=180.0, Lim Mag=21.594, Instrument=SWOPE, E(B-V)=0.103810895003, Filter=SDSS
#       i, A_lambda=0.176270899715094, Net 2D Prob=0.0001708276987345, Redistributed
#       2D Prob=2.125173114460702e-05, Net 4D Prob=0.00039796704779716666, Weighted
#       Mean Pixel Comp=0.8836174141746138, Weighted Mean Pixel Dist=185.56495348945526]
# schema: astropy-2.0
Galaxy_ID Galaxy_RA Galaxy_Dec PGC Name_GWGC Name_HyperLEDA Name_2MASS Name_SDSS_DR12 Galaxy_4D_Prob z z_Dist z_Dist_Err B K
362250 239.088 24.4576 None None SDSSJ155621.04+242727.3 None None 2.37897065798e-05 0.0436147118074 184.529602147 4.42871045153 18.23 nan
451517 238.928864 24.495464 None None 1708674 15554292+2429436 None 7.35919807655e-11 0.076655 332.099052973 7.97037727134 17.447 13.556
500285 239.028656 24.429359 None None 1707098 15560687+2425456 None 1.2513555574e-07 0.066149 284.465473503 6.82717136407 16.881 13.508
500291 239.0466 24.434959 None None 1707229 15561118+2426058 None 1.47920303148e-13 0.084243 366.908382036 8.80580116887 17.016 13.408
500344 239.121979 24.523579 None None 1709377 15562927+2431248 None 1.40910517136e-10 0.075807 328.22999096 7.87751978305 17.452 13.836
500371 239.077087 24.556635 None None 1710207 15561850+2433238 None 0.0 0.173812 802.518053646 19.2604332875 18.149 13.66
629841 239.144531 24.424129 None None 1706993 15563468+2425268 None 0.0 0.172983 798.284800573 19.1588352138 17.92 13.505
629950 239.164703 24.505789 None None 1708940 15563952+2430208 None 0.0 0.169098174549 778.495646211 18.6838955091 18.65 14.013
1151627 238.95 24.48671 None None 1708428 None None 4.55089521424e-09 0.0703233651617 303.313283092 7.2795187942 17.83 nan
1229746 239.052 24.39408 None None 1706349 None None 0.0 0.1669992235 767.837048584 18.428089166 18.71 nan
1229817 239.182 24.44912 None None 1707536 None None 0.0 0.174090507045 803.941053995 19.2945852959 18.99 nan
1229819 239.135 24.45032 None None 1707569 None None 0.0 0.166305173153 764.31778509 18.3436268422 18.73 nan
1229834 239.112 24.46881 None None 1707993 None None 0.0 0.1669992235 767.837048584 18.428089166 18.58 nan
1229856 239.142 24.48556 None None 1708398 None None 1.6214196256e-09 0.0709426554713 306.118297533 7.3468391408 18.52 nan
71095 238.986557 24.341864 None None 1705153 15555677+2420307 None 2.3037479027e-05 0.041156030578 173.812441534 4.17149859682 17.75 13.929
450503 238.971024 24.272974 None None 1703582 15555304+2416227 None 1.51306984406e-19 0.096688 424.727448961 10.1934587751 17.183 13.904
629640 238.879715 24.281309 None None 1703768 15553113+2416527 None 0.0 0.152970166485 697.202669531 16.7328640687 18.42 14.078
1229649 238.821 24.28531 None None 1703866 None None 2.79308465351e-09 0.0700161350081 301.922560537 7.24614145288 18.57 nan
1436693 238.798 24.3505 None None SDSSJ155511.53+242101.5 None None 0.0 0.237764848882 1139.78374804 27.3548099529 20.36 nan
2424656 238.884 24.25481 None None SDSSJ155532.16+241517.3 None None 0.0 0.116189488095 517.125156344 12.4110037523 18.32 nan
59462 239.295685 24.339649 None None 1705110 15571096+2420227 None 6.83122328919e-05 0.041524 175.414027851 4.20993666842 16.654 13.297
335854 239.214 24.22742 None None 1702526 None None 1.16106388097e-05 0.0417114808557 176.230357351 4.22952857642 18.62 nan
335865 239.219 24.26517 None None 1703375 None None 4.38179478974e-07 0.0303385051693 127.101776202 3.05044262886 18.31 nan
460272 239.314163 24.2502 None None 1703035 15571539+2415007 None 4.74214984005e-07 0.063888 274.300183964 6.58320441514 16.687 13.003
629541 239.244797 24.193539 None None 1701804 15565875+2411367 None 9.4600958394e-15 0.08732 381.120108482 9.14688260357 16.674 13.301
629557 239.280121 24.206596 None None 1702067 15570722+2412237 None 8.49364518828e-08 0.066789 287.348414411 6.89636194587 16.924 13.482
629674 239.191437 24.307966 None None 1704355 15564594+2418286 None 0.0 0.213903796952 1011.51891534 24.2764539682 18.35 14.097
629762 239.299164 24.371861 None None 1705829 15571179+2422186 None 0.0 0.231288 1104.68797895 26.5125114947 18.89 13.866
1144885 239.277 24.32943 None None 1704859 None None 0.0 0.13828065914 624.386377884 14.9852730692 17.79 nan
1229610 239.333 24.24472 None None 1702899 None None 0.0 0.137698118849 621.523093444 14.9165542427 18.54 nan
1229613 239.335 24.24553 None None 1702915 None None 1.57092410179e-15 0.0874566437283 381.752506998 9.16206016794 18.47 nan
1412342 239.187 24.31556 None None SDSSJ155644.85+241856.2 None None 8.17581048651e-16 0.0878367439184 383.512215211 9.20429316507 18.75 nan
71053 238.630661 24.12513 None None 1700319 15543135+2407304 None 7.21472724769e-05 0.048385 205.428271698 4.93027852075 16.336 12.759
302392 238.724 24.18919 None None 1701699 None None 1.68866381582e-05 0.0432274716137 182.83920154 4.38814083697 18.34 nan
500106 238.779221 24.181559 None None 1701526 15550701+2410536 None 0.0 0.181375 841.305628316 20.1913350796 17.898 12.871
629504 238.758575 24.175045 None None 1701387 15550205+2410301 None 0.0 0.154905107453 706.88181183 16.9651634839 18.29 14.059
629548 238.76915 24.199608 None None 1701942 15550459+2411585 None 0.0 0.152330296165 694.00631241 16.6561514978 18.19 13.989
1229551 238.778 24.18522 None None 1701611 None None 0.0 0.151057695529 687.655865799 16.5037407792 17.96 nan
1229594 238.771 24.22437 None None 1702456 None None 0.0 0.153612766806 700.414896874 16.809957525 18.47 nan
1412325 238.77 24.04481 None None SDSSJ155504.92+240241.0 None None 0.0 0.171221275611 789.300718526 18.9432172446 19.15 nan
1413085 238.801 24.1686 None None SDSSJ155512.13+241006.8 None None 0.0 0.152330296165 694.00631241 16.6561514978 18.7 nan
2424634 238.773 24.09587 None None SDSSJ155505.39+240545.1 None None 2.00442884281e-14 0.0855792427896 373.07328138 8.95375875312 18.66 nan
500040 239.07048 24.107466 None None 1699935 15561691+2406268 None 3.30843946004e-10 0.075187 325.403885041 7.80969324098 17.033 13.221
500140 238.992035 24.225197 None None 1702485 15555808+2413307 None 1.25560391082e-10 0.075928 328.781802447 7.89076325872 17.477 13.765
629398 239.048264 24.093016 None None 1699617 15561158+2405348 None 0.0 0.154263 703.667555472 16.8880213313 18.171 13.798
629407 239.150208 24.096905 None None 1699697 15563604+2405488 None 2.25300534051e-07 0.06523 280.330029728 6.72792071348 16.767 13.866
1229391 239.033 24.02596 None None 1698255 None None 4.9460500761e-15 0.0863253731627 376.520177207 9.03648425296 18.48 nan
1229402 239.093 24.03731 None None 1698461 None None 0.0 0.177004258502 818.85310803 19.6524745927 18.63 nan
1229519 239.19 24.15723 None None 1700984 None None 0.0 0.151692735846 690.823702881 16.5797688691 18.33 nan
1229536 239.058 24.17239 None None 1701317 None None 0.0 0.233942216971 1119.04525883 26.857086212 19.19 nan
